#"Step","Potential Energy (kJ/mole)","Temperature (K)"
672500,-1302683.6838128485,453.7858849897445
673000,-1302673.0743287297,483.3665392862275
673500,-1302701.270137749,419.69817671232136
674000,-1302685.733575949,450.63243234034945
674500,-1302656.6303357626,409.65082528984806
675000,-1302678.62472897,361.01308503694383
675500,-1302672.7423037014,382.59628991842436
676000,-1302691.7987988691,475.687862232263
676500,-1302675.4043908704,488.9242663188102
677000,-1302692.6080244044,475.16788142368273
677500,-1302679.3317964426,351.8467301359847
678000,-1302703.9678394222,466.34126271004726
678500,-1302698.0102098377,389.0548510678905
679000,-1302688.3334274518,498.528830413596
679500,-1302689.509885045,401.9451296115449
680000,-1302680.5824973208,383.57274036995886
680500,-1302675.7951295874,315.5486258143077
681000,-1302700.7774510437,423.40467266255564
681500,-1302681.9430567587,464.27199968658005
682000,-1302642.337368434,413.64313252871165
682500,-1302666.9207714035,547.3287040645326
683000,-1302681.4297037653,566.2347139543765
683500,-1302669.693364151,438.14312152368115
684000,-1302684.981529688,436.3910696669215
684500,-1302685.7903165997,394.6471897401823
685000,-1302649.2513415017,452.84978350587375
685500,-1302657.2383290993,430.44415916583245
686000,-1302676.837119257,513.0113153876349
686500,-1302683.8141551842,367.95148532439407
687000,-1302685.7677613716,375.71217292044184
687500,-1302689.4553534796,386.1932805059877
688000,-1302702.1972139315,402.56170975707204
688500,-1302687.8046160215,376.24139968275495
689000,-1302684.4273586243,384.68452966335747
689500,-1302697.9414673373,358.08259840089295
690000,-1302699.0002679764,437.7298837477497
690500,-1302660.5693624371,286.51067580262315
691000,-1302697.0110001734,333.50170125059077
691500,-1302685.4556478818,398.9972856843026
692000,-1302643.569205308,446.70773240662805
692500,-1302652.6461553057,329.19635789617877
693000,-1302653.1226912395,412.03967193233603
693500,-1302670.3366771636,359.2826827662358
694000,-1302712.5536134776,456.4850053221256
694500,-1302700.395603638,412.6618758962619
695000,-1302706.1111467383,366.9869457755577
695500,-1302673.7081396,441.8043652686513
696000,-1302696.863011359,412.1219983479577
696500,-1302672.9459750326,342.50636550915027
697000,-1302673.5720251517,436.2328427385558
697500,-1302683.9138375167,438.4370879468294
698000,-1302685.7038120513,390.682862948207
698500,-1302677.5769996846,325.1021567018805
699000,-1302686.4943597359,362.69125728519424
699500,-1302689.6533604846,404.4046714570336
700000,-1302698.0409648465,461.626679876133
700500,-1302696.5947508386,395.3157061568739
701000,-1302676.3287720901,297.8900102599589
701500,-1302682.733274026,524.3709559871216
702000,-1302671.581982253,410.20571125494564
702500,-1302664.1278282704,447.0907440460962
703000,-1302662.6506523048,379.8267916216803
703500,-1302670.395437303,385.5827258307433
704000,-1302662.0373425926,398.21310044174504
704500,-1302655.888781697,378.0403266594035
705000,-1302696.359331309,395.91950534593104
705500,-1302689.3527022158,393.64182026025685
706000,-1302672.5191663473,383.52311674303604
706500,-1302676.270319135,463.88608003527145
707000,-1302681.5176970628,436.22758482769893
707500,-1302683.916155944,380.9909349586761
708000,-1302675.3897644153,337.7497819551429
708500,-1302688.8588164046,348.9052134081001
709000,-1302675.9732807635,373.99239273939116
709500,-1302679.728315266,439.3082225777817
710000,-1302664.5463839816,290.7430592651458
710500,-1302700.8330763995,474.2466078444081
711000,-1302682.4996895576,401.5919646140271
711500,-1302672.837404457,429.9843987572809
712000,-1302672.0455391107,393.6672515165228
712500,-1302687.2511143347,546.5611141519466
713000,-1302634.6517319297,506.2236897280905
713500,-1302664.3384245967,605.6052968883716
714000,-1302628.0655198335,327.6181573497291
714500,-1302680.0818964753,456.87216307597146
715000,-1302679.2901047862,305.88396139943563
715500,-1302681.5548987524,310.3688988609528
716000,-1302685.1473310068,254.23715766151616
716500,-1302722.46199465,398.17365784796607
717000,-1302698.5625288363,358.1094377220541
717500,-1302641.3899668772,318.56729095807043
718000,-1302653.5177041783,559.4404838452566
718500,-1302640.8917731927,392.46848521434015
719000,-1302669.973268406,422.99732328050396
719500,-1302671.3312304395,477.40832167813767
720000,-1302679.864188327,492.9056806285681
720500,-1302682.2036022313,371.4899142425809
721000,-1302682.6104644297,371.8233839290942
721500,-1302704.3595114846,426.4137444331021
722000,-1302681.1564326207,287.5528975499698
722500,-1302697.7086949772,310.9364417455479
723000,-1302692.8906159895,370.47936531902087
723500,-1302689.95052038,239.99033064464572
724000,-1302689.3930797398,330.8082963548108
724500,-1302671.3157082808,331.0890611789191
725000,-1302683.2896326815,403.58821153701183
725500,-1302695.5360082148,312.2173598660699
726000,-1302682.2529978217,396.8814693526738
726500,-1302696.6327951064,433.85365797977516
727000,-1302677.3565144707,328.7862490316092
727500,-1302676.8937414545,486.01740164999575
728000,-1302683.3242828725,386.6094098195532
728500,-1302694.8768892332,452.4424162210127
729000,-1302693.638016116,324.92110585796854
729500,-1302720.3126126905,320.42004613755114
730000,-1302716.6411330176,287.58033971012276
730500,-1302702.5677603139,349.7537028568913
731000,-1302658.8464864625,386.28682723370986
731500,-1302657.6154574,337.10199965570064
732000,-1302691.1205175621,320.87741840569157
732500,-1302657.9086270973,405.30731222767184
733000,-1302684.8297954365,474.51754161120516
733500,-1302708.5581535206,560.0330138092719
734000,-1302638.1262750702,335.0454686124662
734500,-1302699.7843047949,489.7952836172693
735000,-1302653.8499862414,402.0448011404991
735500,-1302646.6391053388,373.086774229158
736000,-1302616.9537388051,388.39836254340787
736500,-1302666.1212439826,455.7792273095845
737000,-1302674.8446168476,381.4263481447111
737500,-1302693.89737159,434.2822417110104
738000,-1302674.7612057049,285.0692691915638
738500,-1302689.2002003214,409.7235369208472
739000,-1302679.3044565953,392.8440391168934
739500,-1302693.068309722,424.37171969855393
740000,-1302679.3664643033,468.44426183632925
740500,-1302681.1990559078,395.48337510789815
741000,-1302706.1414347612,410.96707254686066
741500,-1302666.7988029965,359.2909546191285
742000,-1302667.2255341248,457.8962437010927
742500,-1302667.6366851232,376.91669295997445
743000,-1302685.0289768763,398.1225126676279
743500,-1302682.4869931375,563.0790916534033
744000,-1302651.808551302,490.27497076574616
744500,-1302638.963420926,445.70575039758666
745000,-1302655.854092955,553.8071749777127
745500,-1302632.6952529394,481.6581311454564
746000,-1302630.656938435,419.3122791799043
746500,-1302673.1924924143,569.5074986809913
747000,-1302643.479349453,557.0487605301801
747500,-1302663.2718425472,441.1905726121261
748000,-1302676.7541775147,515.8288814112948
748500,-1302663.6347425834,402.4999024483834
749000,-1302657.5111378806,340.491900218074
749500,-1302644.8965215874,500.4927855857908
750000,-1302666.3903091939,413.34152990581106
750500,-1302654.1765627756,440.7217605239081
751000,-1302664.8334023375,469.1046095514917
751500,-1302666.5743581713,371.3903716052212
752000,-1302681.5396798723,420.556581146681
752500,-1302693.8024365522,446.2715206495014
753000,-1302661.7974085535,410.7670411718361
753500,-1302680.5305148473,379.5411891955363
754000,-1302675.077339852,328.900754868892
754500,-1302695.9204810348,469.757640930199
755000,-1302663.320572575,455.4600149018752
755500,-1302669.1995750272,372.53639711743233
756000,-1302662.3548307077,263.3249462851968
756500,-1302702.797320733,456.1466458698932
757000,-1302683.797120781,381.6872651992522
757500,-1302657.042647819,319.30517662140056
758000,-1302636.743101947,337.823999653445
758500,-1302662.6410821816,435.79762190333383
759000,-1302655.6238110068,335.2046881699182
759500,-1302679.8434906031,427.8482565144872
760000,-1302655.7022375704,387.5008950492838
760500,-1302679.4146100995,466.53100474214534
761000,-1302682.9794812878,433.4817124052792
761500,-1302687.756444663,522.8982429908726
762000,-1302671.7670892153,304.2214320637979
762500,-1302679.518774115,399.98301443295514
763000,-1302683.1498697305,431.634505812597
763500,-1302674.105131792,311.4939498203442
764000,-1302698.9595174904,401.9550333534905
764500,-1302704.674543578,361.3070600470788
765000,-1302695.6507141944,291.5372643052956
765500,-1302653.1041179257,276.9976934428193
766000,-1302657.5883991923,388.2551289712121
766500,-1302686.551015382,415.2960770307468
767000,-1302672.705027131,469.1137288125861
767500,-1302652.764461812,343.0275730785301
768000,-1302683.7091840957,480.1403582651312
768500,-1302675.4593739088,297.7242681987187
769000,-1302661.9574336829,283.8298641607903
769500,-1302687.047991474,466.87251630466506
770000,-1302659.3137587465,396.698540069285
770500,-1302702.2281754962,338.7059120690606
771000,-1302700.602758797,407.9437572720987
771500,-1302710.5913853718,531.7588657049445
772000,-1302670.4484702665,536.0771838345071
772500,-1302689.653406382,466.01923698051405
773000,-1302670.838804656,324.7899036114399
773500,-1302701.1564680438,487.8399965391807
774000,-1302675.3946880188,374.4969674212261
774500,-1302691.1845973346,362.7526020757221
775000,-1302692.747146932,401.1507235775149
775500,-1302680.150966169,446.83830391279884
776000,-1302681.2972279687,581.4835387531646
776500,-1302664.6358876368,397.1530086473174
777000,-1302674.4200493235,378.87384110070406
777500,-1302679.5218085165,458.21732425948426
778000,-1302676.4712126846,502.0943715935078
778500,-1302661.953949475,503.40231974017166
779000,-1302665.8578068016,373.2752342251749
779500,-1302672.725707395,337.3379198372677
780000,-1302699.883508517,408.6439220370327
780500,-1302701.7954431968,445.0212005988345
781000,-1302678.115170259,399.2518253109044
781500,-1302671.8481470877,381.6984476131126
782000,-1302674.216367941,347.53844479421
782500,-1302692.537225121,365.334589577329
783000,-1302691.6541670843,406.65450733061675
783500,-1302679.2971908543,267.76733529664676
784000,-1302716.4198612557,268.18520541585286
784500,-1302688.6849212516,290.7979450365353
785000,-1302676.0972858926,339.8113843924183
785500,-1302681.084817992,466.62636751577816
786000,-1302664.4678124357,352.18336703628245
786500,-1302664.9410250648,326.2098282179052
787000,-1302689.7895245098,359.80457318790695
787500,-1302674.5032827866,235.08296133504376
788000,-1302707.6082743157,369.36897476288203
788500,-1302689.3513599918,335.18425879780546
789000,-1302700.4736834527,405.5546125445585
789500,-1302671.4853447413,411.5319651638944
790000,-1302671.762361336,408.95701073622854
790500,-1302703.1517269544,404.1043056640405
791000,-1302709.7920459905,359.12983130229736
791500,-1302685.2591835798,282.6420649665518
792000,-1302684.7705482903,378.45297469718474
792500,-1302702.9264926608,448.76313262062047
793000,-1302676.672539045,445.3488538986737
793500,-1302678.4654601435,336.66097483119074
794000,-1302676.5841852268,297.921692924293
794500,-1302684.5269170902,317.4362142422281
795000,-1302659.6023633368,428.20362110988344
795500,-1302697.9825248641,549.8887400491626
796000,-1302682.1065017385,359.5096711853634
796500,-1302676.4868926946,489.54507687096674
797000,-1302668.7688393937,469.9679298114646
797500,-1302648.760229337,333.90782274288443
798000,-1302666.3426328972,458.2647127287006
798500,-1302656.597008765,469.2919692133024
799000,-1302649.1923407337,377.4858199609698
799500,-1302666.1685865081,459.3685635093989
800000,-1302674.7412070625,324.4256148851171
800500,-1302658.9375601457,284.4099074615273
801000,-1302704.860870989,252.73455644269472
801500,-1302694.6611692295,331.67890209736555
802000,-1302689.2401869693,404.88580162386654
802500,-1302696.201623653,450.3759302066391
803000,-1302679.4233643834,363.0365948891196
803500,-1302697.7668842135,370.6449656684196
804000,-1302693.4462543621,351.2258726098674
804500,-1302661.6459085755,346.94728471663933
805000,-1302644.339728343,307.384399384871
805500,-1302660.3330232643,318.2853036062415
806000,-1302671.6013870835,325.07347869233973
806500,-1302677.4715035623,354.58081943890556
807000,-1302661.9619593574,400.9897981530626
807500,-1302695.1007189327,381.6658845694685
808000,-1302681.7390001283,469.01318797446527
808500,-1302655.031997053,393.997896965064
809000,-1302681.793247694,526.5296832695827
809500,-1302654.41185452,312.1458607426854
810000,-1302680.6760686329,412.5095637790514
810500,-1302666.7837337174,334.2899079757228
811000,-1302659.34630305,384.4424861048457
811500,-1302652.1639214433,313.80261947242946
812000,-1302691.779507467,497.8002446248673
812500,-1302711.4504604496,577.7061116736759
813000,-1302677.162913339,490.03393743369764
813500,-1302662.0205973424,392.6706104144982
814000,-1302638.383672411,304.802410687019
814500,-1302659.073957467,340.49993661286766
815000,-1302661.939251401,441.99160735869737
815500,-1302654.035281698,437.0189806630213
816000,-1302686.37891052,525.9500399795172
816500,-1302669.5172049664,355.899581192016
817000,-1302677.131380102,341.8240579972114
817500,-1302671.1451903433,423.8075525186325
818000,-1302654.2455898484,451.97471569031455
818500,-1302662.7696194747,385.0587124804782
819000,-1302660.1245278085,381.68643370699476
819500,-1302663.9316570994,457.0609553934746
820000,-1302682.1905171815,492.362396918372
820500,-1302667.95534176,461.8774075998444
821000,-1302660.2359644338,418.5118811479917
821500,-1302665.4269537611,391.46759166998703
822000,-1302654.4378830132,415.31982641408536
822500,-1302666.4823832165,503.05058166858186
823000,-1302697.2954988028,416.12676640144065
823500,-1302691.4712876002,379.6201757256657
824000,-1302679.5262016212,314.06994554965746
824500,-1302680.325147327,394.8485329991604
825000,-1302663.251427857,332.2355794472928
825500,-1302672.8342971026,368.0583753622543
826000,-1302662.598178824,435.62330328934746
826500,-1302665.5756058511,394.45222641374863
827000,-1302701.1597230865,440.27954225015105
827500,-1302700.1566417862,454.66446129254996
828000,-1302701.836617094,542.03275543527
828500,-1302671.710246641,456.40912363563876
829000,-1302671.4249679905,447.67534816770194
829500,-1302672.1380340625,381.8416212880424
830000,-1302682.1569938874,392.075315689713
830500,-1302664.4205451356,425.3201370576511
831000,-1302665.621027213,449.8301033650802
831500,-1302633.8528635837,301.8704453284682
832000,-1302694.0833675917,493.7158138808812
832500,-1302693.969037399,435.63546380847646
833000,-1302695.850336738,416.40838511692607
833500,-1302684.725221803,360.4487520530168
834000,-1302679.1702057647,313.5961119202228
834500,-1302665.4130051017,361.91385064591265
835000,-1302676.0498844,426.87383152167837
835500,-1302701.397018484,269.38491088224765
836000,-1302685.7157456994,315.8804530243494
836500,-1302684.510434145,409.42315307982244
837000,-1302679.3819017224,387.04093101086244
837500,-1302695.54955098,473.62997095284936
838000,-1302668.5921203943,357.00713694664984
838500,-1302691.0471803795,381.3521617553196
839000,-1302673.435312946,358.90438102123994
839500,-1302681.5469816858,394.59215365942623
840000,-1302654.063333209,392.28984712398494
840500,-1302647.6860385656,357.6107324065859
841000,-1302656.144594577,412.8702528904808
841500,-1302672.0031773264,458.97607620734925
842000,-1302666.6460030081,292.5484970396173
842500,-1302694.4642980604,307.0646544242239
843000,-1302708.6411607927,366.6625774971795
843500,-1302679.8614694327,290.6451987358772
844000,-1302703.4435049868,364.5717487193908
844500,-1302711.600687879,380.88979070069354
845000,-1302692.5427883093,373.6822058073002
845500,-1302670.996331754,372.52617810435424
846000,-1302686.1534686515,490.0577823384715
846500,-1302643.1853121796,387.2630796115157
847000,-1302674.584818574,329.039590525894
847500,-1302719.5188995001,453.37425623139256
848000,-1302695.2091088397,342.8593251009859
848500,-1302698.9942850212,305.1489783464573
849000,-1302684.2444687635,385.05765172653247
849500,-1302678.4376650448,298.97962205881345
850000,-1302667.1235775703,329.27937107406603
850500,-1302689.3971831528,572.6441087304275
851000,-1302658.1213281853,447.9320902134436
851500,-1302680.299194539,594.2469150873837
852000,-1302672.1711638584,328.7808387840658
852500,-1302662.1027010882,316.2771823718952
853000,-1302709.7361581058,369.5498965150279
853500,-1302676.9516882906,259.42539385322357
854000,-1302680.9322662577,323.68781713060395
854500,-1302678.4034763982,381.53891947784217
855000,-1302672.516081918,412.05792076924
855500,-1302661.3421954415,492.91857733658725
856000,-1302654.0148646538,408.6092009459073
856500,-1302676.7635033466,314.30547525549343
857000,-1302680.8687323232,413.5572595243526
857500,-1302690.029767515,406.026679238485
858000,-1302677.7424056844,380.6877259313942
858500,-1302685.4925138832,497.4594218473974
859000,-1302689.6093813963,359.82102068217125
859500,-1302691.0045154344,377.2253481748251
860000,-1302673.418199985,391.56837259388135
860500,-1302661.8959095373,426.9234001780925
861000,-1302663.1134306458,450.76463295200296
861500,-1302678.4675923663,430.60098729075804
862000,-1302678.6899289475,413.9853478447563
862500,-1302672.2218621443,310.07484062771687
863000,-1302677.8178403017,441.2398676628184
863500,-1302641.6877157583,412.0259465113622
864000,-1302651.341203175,375.3394015737125
864500,-1302689.4079442478,534.0345676284069
865000,-1302670.7182630945,471.2344970332
865500,-1302648.174658992,378.7497776569754
866000,-1302672.918459071,401.1615729742329
866500,-1302697.133823353,391.09300323255775
867000,-1302685.7249724455,409.6884006657222
867500,-1302677.755648047,397.8495286550055
868000,-1302704.6000030714,440.2774800587844
868500,-1302696.221650554,493.71270954308073
869000,-1302662.9417366984,373.55729837998535
869500,-1302689.969806974,424.8103119789076
870000,-1302670.4803754906,434.998950245566
870500,-1302683.7718532125,459.8566994722733
871000,-1302683.0420352297,331.42450969472145
871500,-1302658.0565757903,328.8842812552436
872000,-1302665.4979688663,350.6715216697541
872500,-1302685.3829848492,405.76814353234283
873000,-1302667.142796052,364.9907463194843
873500,-1302675.1755348002,400.5808127025308
874000,-1302665.8427118298,342.09700002016336
874500,-1302684.4322815402,428.321939152689
875000,-1302696.211025102,466.11171450685316
875500,-1302679.588377449,400.8678659732835
876000,-1302692.9456952335,411.86957190502386
876500,-1302700.8771643667,378.14633872585995
877000,-1302687.4161228882,413.31696357025925
877500,-1302674.6858272564,317.3768132595648
878000,-1302669.143795883,393.62270052873663
878500,-1302699.0102930118,459.41614609152674
879000,-1302695.4619529173,443.54478656217026
879500,-1302640.351899049,312.0433733355399
880000,-1302649.5354981797,488.0094829190929
880500,-1302688.6824939696,344.63793484914993
881000,-1302665.622339739,304.15206914869617
881500,-1302679.7062590716,328.1383056129885
882000,-1302667.7367098588,391.73421628633685
882500,-1302676.7284843107,429.3627515024906
883000,-1302692.4008061162,370.67835528054496
883500,-1302679.8835417763,330.1580907484139
884000,-1302685.9973982165,338.7173006137928
884500,-1302691.6757276377,375.8346045109387
885000,-1302665.1515635864,321.2072616219869
885500,-1302684.3935318307,367.4887450526372
886000,-1302676.7108562677,391.081312126064
886500,-1302667.1405328687,443.39098970779224
887000,-1302698.3663399178,419.8892529749492
887500,-1302689.2351588453,375.38014201186843
888000,-1302640.1478189486,269.26304412722857
888500,-1302651.5650124326,344.29325463337386
889000,-1302659.4715724038,392.1879510807517
889500,-1302695.7900212265,413.91108418666255
890000,-1302691.491172296,390.49222798958857
890500,-1302687.2358625778,430.06215832008695
891000,-1302674.282833396,293.82532822461405
891500,-1302698.2849209872,393.0271358119145
892000,-1302690.8445075254,288.87577343716407
892500,-1302684.521134825,283.06105586834326
893000,-1302698.9271075428,396.20458783280367
893500,-1302693.519006496,360.69090516235457
894000,-1302677.4160254018,251.9117622390264
894500,-1302664.6968024045,232.78009723202982
895000,-1302681.5790315473,460.0726861267611
895500,-1302680.0440839694,468.94044830057516
896000,-1302665.8848236396,388.3137528693048
896500,-1302685.4221325433,485.267997236962
897000,-1302674.805476602,440.8234123981849
897500,-1302674.0889751082,423.8610601046217
898000,-1302705.9692166103,428.43476341741314
898500,-1302693.3588792402,399.7935994338051
899000,-1302691.7805078146,465.53178132532145
899500,-1302659.2680427562,402.1622506263552
900000,-1302668.5598024963,404.5303073824053
900500,-1302655.8396322173,350.92807870160874
901000,-1302647.697559061,327.16922571596587
901500,-1302685.5019242293,363.565744697197
902000,-1302671.067730396,474.43009209258446
902500,-1302672.2293534887,271.7611992701934
903000,-1302686.0373888812,349.2818681967818
903500,-1302666.9513712055,393.281897319025
904000,-1302681.4912983752,388.01724015017334
904500,-1302679.4621587922,491.1065946430823
905000,-1302659.4235721538,365.7650951319018
905500,-1302665.8234963806,371.89593561379525
906000,-1302682.8432302368,340.1587685435862
906500,-1302699.3839187317,440.80184491780136
907000,-1302681.0186703855,312.2101048821914
907500,-1302692.8374925326,331.0608852001558
908000,-1302680.3610898883,328.1445037489959
908500,-1302696.9897718795,443.8649173521755
909000,-1302654.2828398868,421.46026418980625
909500,-1302681.8870572583,393.150294225353
910000,-1302664.12463507,350.07461833379574
910500,-1302669.2836363239,281.73284620284056
911000,-1302707.324971991,390.1763798965473
911500,-1302677.2861831246,423.06495564260985
912000,-1302671.1279988117,360.9027902906113
912500,-1302679.7833672808,412.5741044909116
913000,-1302680.92292856,269.8062041681752
913500,-1302686.381879136,412.39596871064947
914000,-1302673.7566290624,447.0241668415399
914500,-1302674.2893975498,330.7612622521052
915000,-1302683.0937421299,287.4625922096017
915500,-1302686.855622617,438.0350462741258
916000,-1302665.9737461365,327.2852032041901
916500,-1302675.5437229027,382.20444198149124
917000,-1302691.5178688932,349.3200786391587
917500,-1302706.980286695,350.6204672106334
918000,-1302663.0613886262,340.65480733937727
918500,-1302658.5591632533,327.7202717747324
919000,-1302692.308508065,339.7369690884894
919500,-1302697.5449626404,357.45911087825056
920000,-1302665.953271862,458.5187516358901
920500,-1302656.755315148,385.806748206404
921000,-1302692.6785323736,438.57646863269144
921500,-1302681.113618067,347.0052184362724
922000,-1302672.7876828436,304.8931100224296
922500,-1302646.4971723538,383.6186494825908
923000,-1302665.326205913,333.1391882943412
923500,-1302673.5648270159,505.49955120157995
924000,-1302694.2608823185,516.1467002479761
924500,-1302685.5197633891,554.9205932505672
925000,-1302682.760262063,505.632440703786
925500,-1302684.579974377,471.30763636204694
926000,-1302680.3542866309,412.3199905419416
926500,-1302695.8346613839,380.2326689583155
927000,-1302674.139584058,288.6661040440693
927500,-1302691.470471895,416.39956830433124
928000,-1302688.3918027645,494.9967961427367
928500,-1302674.9110222738,322.11182585795547
929000,-1302689.499744908,412.84219257202244
929500,-1302676.2730168232,299.1580253436103
930000,-1302657.9425014048,341.0836922048678
930500,-1302672.2605442472,379.1674485032061
931000,-1302701.5885891903,599.7914405554624
931500,-1302666.9267309636,416.2211583341008
932000,-1302666.0948690746,347.22011965591565
932500,-1302659.1398324876,287.4752766920432
933000,-1302666.5693577859,303.7266578446397
933500,-1302644.7083220927,365.1873752956583
934000,-1302660.6810253311,392.1710329336637
934500,-1302685.7663994122,476.6943520545923
935000,-1302651.1480914042,380.71963669525917
935500,-1302665.356571388,385.50922138743704
936000,-1302657.4289416233,456.52524051860473
936500,-1302677.4328015274,476.8523581281141
937000,-1302670.983203869,388.5707622330444
937500,-1302688.798607972,402.8719109130949
938000,-1302665.5327902874,215.21082739959155
938500,-1302691.13251579,466.2670252560287
939000,-1302698.730782416,400.8097513966531
939500,-1302679.9425749972,294.0129604861521
940000,-1302696.9775196083,397.64529712094367
940500,-1302654.2937802253,384.9337703842553
941000,-1302695.4140708058,542.305161106725
941500,-1302661.4254682006,409.88208726867515
942000,-1302697.4450753832,601.8640351718972
942500,-1302646.34638538,531.8884121874803
943000,-1302670.7465276488,365.7512684812084
943500,-1302642.6143116388,373.8443488528754
944000,-1302686.39850697,508.7981001099905
944500,-1302664.7128825095,249.49144598736478
945000,-1302693.3307410723,337.17934834565796
945500,-1302684.5266788078,290.1962900926494
946000,-1302706.8812704056,490.9801757874665
946500,-1302676.2951413793,360.4067051778813
947000,-1302679.2540971292,346.8509818735709
947500,-1302666.5893634488,299.5431320081481
948000,-1302686.0298339524,399.3478344806679
948500,-1302675.3674045852,352.29753943908815
949000,-1302698.3650336436,384.02329047894915
949500,-1302703.7714028775,385.93628426542625
950000,-1302669.982976206,266.06725714529
950500,-1302687.38966014,375.9718928045249
951000,-1302687.27401279,417.49213228979903
951500,-1302684.0084568514,318.5681817643463
952000,-1302649.2984437975,308.7920997712444
952500,-1302704.1196996,427.6777834632166
953000,-1302664.5841677275,418.7058085417483
953500,-1302650.7195930812,346.1053006844914
954000,-1302669.829031746,313.3482779002485
954500,-1302654.7204049344,331.17958928341494
955000,-1302652.2834329584,394.2747616559378
955500,-1302690.295183796,436.58788627148675
956000,-1302695.1054475019,353.0587494286368
956500,-1302685.2261097813,412.4675363236359
957000,-1302685.353231201,355.74178777888613
957500,-1302626.3066906931,331.118402294286
958000,-1302671.4528663913,299.17759349579904
958500,-1302656.1198021353,281.70888805913785
959000,-1302689.9845035947,474.7188876498609
959500,-1302694.3607586778,442.69838559094575
960000,-1302680.6908801105,404.5855927816913
960500,-1302685.9970144373,370.3414738540716
961000,-1302665.8522577179,377.56647752449163
961500,-1302652.7170530697,311.7160027131108
962000,-1302647.3837981594,332.214810826972
962500,-1302679.9669818806,330.1770072903289
963000,-1302703.5298050493,387.2061895173916
963500,-1302661.6697874595,456.3829315159267
964000,-1302677.5015796511,488.70526199390866
964500,-1302656.203608525,326.5720207779191
965000,-1302681.843319925,363.2284877709397
965500,-1302671.1986437375,342.99736202720453
966000,-1302664.9126992084,277.98327848056755
966500,-1302691.9820152645,334.28879839859917
967000,-1302691.106325303,392.6790471049992
967500,-1302679.0396549518,257.13639965609696
968000,-1302695.3668427896,419.57878875656525
968500,-1302672.7140697332,273.7765119241029
969000,-1302691.77230962,429.6511826262442
969500,-1302667.3382317817,337.3532586680654
970000,-1302678.2238790905,382.62842382438123
970500,-1302686.0258872916,401.9016040074265
971000,-1302632.439543409,250.01121657140462
971500,-1302659.2921839051,390.1745608252118
972000,-1302667.4017480623,364.9409680475449
972500,-1302686.197769423,372.6308848001604
973000,-1302666.0424152717,364.31012601701593
973500,-1302677.8270237746,391.06455446406636
974000,-1302676.504667038,475.73051799157497
974500,-1302641.2082449421,304.5938229453628
975000,-1302675.0782917927,395.738582230659
975500,-1302661.4217913435,383.3280463729528
976000,-1302681.4626572304,279.3709455485368
976500,-1302663.3011264252,319.3384677544405
977000,-1302643.8776607404,356.5352740862306
977500,-1302699.404777144,484.465566093812
978000,-1302668.0041784786,411.24955205413613
978500,-1302667.6869454323,474.83891476463725
979000,-1302666.12074306,372.0978279532419
979500,-1302674.1124600447,422.51465138201775
980000,-1302660.0276335895,438.1169955775265
980500,-1302683.5665012703,416.96188349690783
981000,-1302694.8388419216,474.63361643661653
981500,-1302671.6631748495,397.7717821425168
982000,-1302704.9537330214,509.0927595046387
982500,-1302701.4682852682,311.6133104357363
983000,-1302685.37331753,354.5791248580319
983500,-1302684.9714868884,318.54709590193414
984000,-1302690.5940677382,335.83431062644536
984500,-1302685.8347597483,336.8363083381165
985000,-1302683.7190055412,483.6882351080606
985500,-1302656.2797466435,310.3218989523199
986000,-1302663.1734958687,370.4851374997317
986500,-1302658.3324117926,362.55177121211216
987000,-1302689.6048577256,411.71138670201793
987500,-1302688.2553006248,423.86125921484575
988000,-1302683.585863457,334.01283152766365
988500,-1302665.87981931,379.2250623438229
989000,-1302692.3761455165,525.094696233754
989500,-1302674.50666504,417.06073600372395
990000,-1302689.7842385184,367.28712196343895
990500,-1302674.5649324527,399.4132931099287
991000,-1302674.8498253657,398.2408738378128
991500,-1302689.9759418473,478.46219762332794
992000,-1302691.1106908282,410.81525147514884
992500,-1302686.6592536673,414.46589135162026
993000,-1302676.0661289447,370.0642133364576
993500,-1302665.0651027034,381.8572767408093
994000,-1302642.8423989788,478.53589446962917
994500,-1302676.7973441589,367.0054560636439
995000,-1302658.6709896089,308.7821734083718
995500,-1302670.089365659,337.9754444942839
996000,-1302668.2696901408,476.79056019149493
996500,-1302635.1089743755,476.48474218717814
997000,-1302678.8176959632,600.5816420579109
997500,-1302666.608617148,531.2587534050422
998000,-1302680.9637372624,397.4977380976055
998500,-1302679.519485955,376.7677952167688
999000,-1302667.1996664847,412.0612327703044
999500,-1302682.344124873,415.39557142070163
1000000,-1302688.720151227,400.66678843864287
