#"Step","Potential Energy (kJ/mole)","Temperature (K)"
670000,-1302625.891279603,237.15697425797745
670500,-1302636.498998406,423.1392091935196
671000,-1302594.4519181692,430.78969020187196
671500,-1302630.7444398333,384.9819289896019
672000,-1302621.7403672065,445.19439467211515
672500,-1302619.8555929954,379.88826183045853
673000,-1302617.4646865109,475.75195550480765
673500,-1302627.5183394456,485.02747109589086
674000,-1302643.5608282206,418.08221468290003
674500,-1302627.873632772,459.5048783378593
675000,-1302628.8632749484,336.39552065361954
675500,-1302603.4186896079,470.29657290688795
676000,-1302616.350542392,473.29678266444085
676500,-1302626.158154645,445.1929917739759
677000,-1302658.9270080123,477.8391748560965
677500,-1302638.3430708877,305.1397716033181
678000,-1302634.9005834672,283.20748664175585
678500,-1302636.046454639,400.4529475365791
679000,-1302616.1559254085,456.3451856750389
679500,-1302595.04380034,360.3397920178465
680000,-1302631.4881911322,423.07804860951364
680500,-1302660.8538805083,396.19422922155906
681000,-1302641.5593714148,382.38682084186235
681500,-1302663.616139828,362.79477713983994
682000,-1302629.2767704125,249.84501559605457
682500,-1302650.9800037176,436.6467618947472
683000,-1302620.9494561886,518.5998472794552
683500,-1302637.121923659,525.8010789057191
684000,-1302629.2742123893,287.1416817815018
684500,-1302629.77310076,360.760186518997
685000,-1302638.5017149928,364.8386220764148
685500,-1302596.3458006815,414.5813571278908
686000,-1302637.0983029164,388.48446956924465
686500,-1302645.7642671268,536.0924967974611
687000,-1302644.5920197186,461.58210283011806
687500,-1302626.035893546,421.92909324042563
688000,-1302622.1785320016,431.24991763025037
688500,-1302602.3707821933,339.3690731168204
689000,-1302593.4754987368,382.0132407463519
689500,-1302613.132633834,467.47573848166826
690000,-1302592.6635061498,338.9137161894403
690500,-1302654.0997489663,599.0735746631002
691000,-1302610.6696820096,368.7569500297694
691500,-1302655.581187566,522.7169616117509
692000,-1302638.9598041412,449.155446729188
692500,-1302613.8757568835,377.1381637520226
693000,-1302626.3805657136,313.2894225226232
693500,-1302611.4863252323,401.07599469243166
694000,-1302636.8984982795,433.6739689234125
694500,-1302618.8785637463,397.0545032738156
695000,-1302645.0168698742,342.6061534218033
695500,-1302645.631953455,330.14592658957656
696000,-1302623.2700310624,285.23753445921756
696500,-1302638.2706523803,519.1328088484825
697000,-1302654.7829893085,500.47321694626976
697500,-1302622.5521373327,504.6553247282104
698000,-1302632.1724663551,575.4215805887237
698500,-1302630.5974508363,559.0866408746294
699000,-1302608.1326560974,388.01907131625694
699500,-1302657.218549709,466.7040309434217
700000,-1302626.3556961168,350.212338948626
700500,-1302639.9939132382,399.27953262133474
701000,-1302644.9866030696,296.1810148122356
701500,-1302663.2496567427,405.5968402994317
702000,-1302642.5306025555,394.6121194009051
702500,-1302634.8702381025,309.73475539829855
703000,-1302643.8400070386,313.8612925342875
703500,-1302622.1616455622,292.4079272162243
704000,-1302647.5136086326,433.24751315561286
704500,-1302622.4067804152,325.1507851710088
705000,-1302643.5333299115,418.6643256903758
705500,-1302638.1435451952,415.93293107798087
706000,-1302642.9076041859,575.8044082047271
706500,-1302636.3488199161,571.9839250532862
707000,-1302612.370054773,368.79495466635035
707500,-1302632.1249944589,417.4130313873827
708000,-1302644.3932059081,448.2693595909229
708500,-1302616.4867299232,347.1389997489612
709000,-1302608.0264611475,412.71585950976595
709500,-1302608.8201312926,455.0555504052824
710000,-1302630.3344683002,464.7329549788377
710500,-1302627.4142115589,435.0366265868714
711000,-1302629.3602791901,449.529372229884
711500,-1302603.7188085378,477.1519348411377
712000,-1302659.0405648819,542.989245728666
712500,-1302615.3765353241,498.09267627286636
713000,-1302596.2231210698,366.5682196851628
713500,-1302621.5853317233,458.2323505386652
714000,-1302635.072780424,426.59648097043015
714500,-1302624.4607324828,335.0557280258438
715000,-1302640.4048103401,445.56221097770924
715500,-1302611.4715547815,491.1970697957431
716000,-1302641.9105403575,492.26634939175375
716500,-1302615.0452535837,311.68521866075065
717000,-1302641.3876938103,346.10754835741557
717500,-1302645.5746429323,431.3527631542295
718000,-1302644.6242323152,392.9753039771238
718500,-1302633.8427654577,340.4847970344433
719000,-1302640.3547970748,284.1295394100836
719500,-1302649.8417136627,323.99870118196884
720000,-1302666.9698864692,373.0575395360492
720500,-1302658.49091577,307.65519613288114
721000,-1302650.3821403405,358.0860758512922
721500,-1302658.8262316964,360.6168275139132
722000,-1302629.3875794276,323.83457848316976
722500,-1302625.3105823102,324.0402387981559
723000,-1302624.6508676887,433.7137814201622
723500,-1302609.9965171749,477.60868700581636
724000,-1302612.1524658431,381.9473552864686
724500,-1302632.8764015553,536.3363819412372
725000,-1302636.582330821,366.66550929272455
725500,-1302619.7901872632,381.69193779721695
726000,-1302623.1619893454,367.24269425577006
726500,-1302629.5166867753,491.72253100045094
727000,-1302623.8666621053,386.9994384258232
727500,-1302650.4225477767,387.48022526266936
728000,-1302603.9870097712,377.30097584045154
728500,-1302635.3865534735,510.8762215678977
729000,-1302581.4204752687,329.0727127933342
729500,-1302617.6862875647,395.76228098135556
730000,-1302625.860273561,443.1686885711824
730500,-1302654.3205537407,561.5869471816138
731000,-1302650.0562102178,413.44105493067116
731500,-1302617.1225363554,457.4514589626938
732000,-1302635.8509000365,444.79158453917
732500,-1302615.0685706153,396.4797064959437
733000,-1302652.8855355543,343.49270254640044
733500,-1302639.1824211902,306.5049370946768
734000,-1302660.6484512284,327.369818200867
734500,-1302648.7307255203,317.681178075694
735000,-1302623.98553899,483.67821017566365
735500,-1302653.8704952311,679.1076827273967
736000,-1302548.3495095605,469.5774766024873
736500,-1302570.135116259,592.4076860089613
737000,-1302584.9812977326,318.213850810418
737500,-1302624.1408767402,508.1663445997273
738000,-1302613.029303454,408.6677593084977
738500,-1302625.5035783711,369.0098161650399
739000,-1302588.3150418266,403.21273148105183
739500,-1302613.3704444072,412.5075836918703
740000,-1302629.5942004195,404.2569359356077
740500,-1302626.0935250388,457.6098249501522
741000,-1302604.2257251795,415.10052954555493
741500,-1302624.9317846864,389.5355861723322
742000,-1302636.7446376542,430.7957032587019
742500,-1302620.8602738597,306.47140015513173
743000,-1302637.2371217085,447.0351761485348
743500,-1302607.2110310965,265.8597871262972
744000,-1302610.607625125,332.12739122372267
744500,-1302668.9395433166,452.41842542477707
745000,-1302640.5365747837,339.95638226148145
745500,-1302622.6141383804,429.0072531898246
746000,-1302641.1440123091,308.54566672684774
746500,-1302630.739017748,373.66060263788603
747000,-1302621.5424369548,330.74142147777866
747500,-1302643.1932810156,399.2280494645696
748000,-1302639.5995108783,405.6519764676498
748500,-1302656.5685313437,383.17961279052264
749000,-1302601.2900979368,343.30104202262413
749500,-1302593.1992935692,454.92657168598726
750000,-1302600.91033629,291.68798721989
750500,-1302631.2377706973,461.9147477877975
751000,-1302651.5685356627,446.92409692567435
751500,-1302623.125376891,350.67825533851453
752000,-1302600.210226307,454.93997398167295
752500,-1302608.2942948346,514.0099761576133
753000,-1302600.8978565885,442.9036763807162
753500,-1302628.8850408597,482.75408997606826
754000,-1302632.4186075218,410.6563267675474
754500,-1302624.1695597216,355.052824962206
755000,-1302597.40806251,311.887768484293
755500,-1302615.7154559542,298.16342313339925
756000,-1302652.4656691367,424.7561714272704
756500,-1302634.8302746483,299.76046511769675
757000,-1302627.8456444442,422.3680755992022
757500,-1302620.7547434699,363.3907154573106
758000,-1302589.6113341134,337.43112777706364
758500,-1302607.444983677,587.792015585626
759000,-1302594.0509449125,592.2624641051245
759500,-1302584.816305559,507.99541905887537
760000,-1302602.8304825202,414.47641102746906
760500,-1302609.878928423,411.0956762362227
761000,-1302620.4566529042,506.0226987965265
761500,-1302643.5194441495,463.06340741832753
762000,-1302629.6635604498,474.2983927228259
762500,-1302654.7334917283,438.57695807208825
763000,-1302659.561853678,498.09550065157003
763500,-1302631.056300674,421.7973346987644
764000,-1302652.5600314247,417.33040344655325
764500,-1302620.1057790052,376.470135443975
765000,-1302597.4593435524,277.04277242765204
765500,-1302620.0450031885,394.80645045222803
766000,-1302616.109184103,465.4729920756448
766500,-1302621.1816393842,420.57349503765926
767000,-1302662.6945824823,408.87779576646454
767500,-1302650.8056833884,334.5688747783578
768000,-1302616.0659599402,348.9155077003606
768500,-1302634.2805219651,472.99407987774464
769000,-1302612.365054383,675.5745107054871
769500,-1302626.50110884,370.12367952962086
770000,-1302633.311930599,440.76752041349584
770500,-1302627.886015728,503.44014596348205
771000,-1302596.9924974893,447.4374561453524
771500,-1302605.7482760223,528.7465782593168
772000,-1302576.116556576,347.5659152607136
772500,-1302607.6686641702,510.9688290943062
773000,-1302631.0905210155,446.9095208030404
773500,-1302621.0450811253,416.0908872156198
774000,-1302652.1282249594,510.23556149183133
774500,-1302644.7775652255,480.0995812879847
775000,-1302633.0180882863,360.25439273052297
775500,-1302656.438250016,353.87488605964114
776000,-1302650.9475473308,387.37167622783255
776500,-1302662.0319920755,456.0153464223016
777000,-1302628.3050963113,329.2454496197336
777500,-1302624.308967352,393.632486302512
778000,-1302647.3542522253,424.65736978666905
778500,-1302617.718625682,333.82746154534294
779000,-1302631.8407759161,410.2127719876713
779500,-1302600.5047521184,414.5688315980578
780000,-1302592.9637759237,392.8697725916022
780500,-1302629.3567346055,431.77908446529864
781000,-1302608.6172833052,495.21576003919796
781500,-1302608.4705016392,484.16745925900057
782000,-1302658.7125152308,339.0084957438121
782500,-1302635.8138001484,349.7635539716704
783000,-1302628.518512702,474.0607242512219
783500,-1302605.4729876185,324.99308122361543
784000,-1302603.6244505018,393.4266408768786
784500,-1302623.1061025588,476.6529017433826
785000,-1302610.3025079689,390.3861825863304
785500,-1302639.4274553966,490.569650148552
786000,-1302639.7882037193,390.99997624051707
786500,-1302627.741074199,441.4766170088086
787000,-1302636.664408865,415.62483981021023
787500,-1302651.09452262,387.40669832481683
788000,-1302640.8111626962,389.83611108936464
788500,-1302622.3441962076,399.4183209323016
789000,-1302616.9355649154,317.5130626795271
789500,-1302647.6839114958,347.2292760623787
790000,-1302632.4900912899,473.20664045810395
790500,-1302645.4137561633,366.6297116316979
791000,-1302648.3623325718,327.2596908313111
791500,-1302657.908134358,362.61421092015263
792000,-1302638.8466966986,382.8984560195787
792500,-1302623.3187556975,326.70140153676545
793000,-1302640.846370606,513.4468763914917
793500,-1302621.9038604505,469.8818317633065
794000,-1302637.790137758,503.61478477390966
794500,-1302637.9117760789,536.3517349214256
795000,-1302594.9570524825,509.7662984559118
795500,-1302616.8431541894,431.40127480417163
796000,-1302640.3480806125,400.38786365564783
796500,-1302636.1157653125,395.09292744560435
797000,-1302625.6538589248,461.1480309577326
797500,-1302638.4994250452,342.9718609849568
798000,-1302624.4976361736,334.87429299377345
798500,-1302613.4527335793,316.5100319712495
799000,-1302651.37373328,436.8996155851118
799500,-1302631.4679003698,506.3504989897002
800000,-1302626.2163847059,509.31870618133945
800500,-1302622.1490422348,373.2322600176744
801000,-1302618.1522983636,384.6240068619158
801500,-1302612.7510241703,355.73093446460166
802000,-1302645.7627404986,345.08606539370294
802500,-1302647.4307245496,305.149808770742
803000,-1302640.2587154307,476.7379394988876
803500,-1302595.1695940527,341.67377730886994
804000,-1302594.0518252638,451.76720069795033
804500,-1302575.3765456183,405.9930674734677
805000,-1302624.1734483123,405.7588130768136
805500,-1302635.9435712611,451.40133152744613
806000,-1302606.187296951,503.57421919014024
806500,-1302614.7892988613,464.831599642716
807000,-1302624.0696170998,493.1253389067318
807500,-1302642.7458470254,415.2394908122828
808000,-1302618.3946141847,269.1047435317143
808500,-1302618.3954152775,328.65223375171746
809000,-1302638.2118570972,392.93213078584876
809500,-1302633.83335205,356.2706521546361
810000,-1302618.6943447418,479.27645920911215
810500,-1302651.202775958,436.3147534135557
811000,-1302625.1761164393,308.39267066112643
811500,-1302636.713116361,327.5729039427257
812000,-1302631.919743576,402.20262174692607
812500,-1302637.3283872495,302.7781682586078
813000,-1302645.3725163792,502.5488540136114
813500,-1302599.6464247154,335.53638127538966
814000,-1302625.2354649417,357.86380852793053
814500,-1302662.8714277842,503.17872280591445
815000,-1302658.8815763844,499.406657066384
815500,-1302624.5524899934,438.7057718277611
816000,-1302616.7535129613,342.2418261439687
816500,-1302662.0408796926,451.9130180634047
817000,-1302626.2840638896,473.9787308258307
817500,-1302619.6139321236,440.84726447736114
818000,-1302662.3612956353,457.06715477693893
818500,-1302640.30255105,466.404476744057
819000,-1302621.3324846588,348.8551157582692
819500,-1302618.0234451229,267.2653800669985
820000,-1302628.9639889814,492.66222074243836
820500,-1302627.174552698,397.0516543399533
821000,-1302634.7308571734,499.64196666113264
821500,-1302631.4745407726,340.7561512756483
822000,-1302632.5572090168,561.6527883058886
822500,-1302642.9697974538,483.09953929544304
823000,-1302625.2730428579,308.1427669793271
823500,-1302640.1102670592,463.0368171930005
824000,-1302622.6773068581,409.3946756348014
824500,-1302627.8637734507,515.7591976219279
825000,-1302622.5693933829,319.88196058474995
825500,-1302619.3253575591,385.73809236444714
826000,-1302635.8987113375,448.4300879001893
826500,-1302617.6678789346,460.0976186648478
827000,-1302627.8351750448,447.94034698774226
827500,-1302608.9240088111,331.8448271917435
828000,-1302624.3491067758,341.4308245755586
828500,-1302603.7669325427,362.02085390706526
829000,-1302612.6754046993,396.22303305785624
829500,-1302612.8338433858,375.84870214788026
830000,-1302650.8314430628,408.2461361397667
830500,-1302642.5244828705,310.3521493594784
831000,-1302625.3675378545,357.14631134760964
831500,-1302661.2094468595,327.4563230063177
832000,-1302611.875244013,385.1059825520345
832500,-1302611.7726593043,347.8545722245638
833000,-1302633.6588803118,485.4485999074479
833500,-1302610.6399719687,328.7538854656383
834000,-1302620.3278150253,416.66373689150015
834500,-1302613.1441615152,339.9582433367457
835000,-1302615.0033794162,401.4353440167668
835500,-1302644.135926172,417.3200522685063
836000,-1302634.660599847,263.55931593396207
836500,-1302642.3149490515,402.07329926438916
837000,-1302629.0757928055,341.8649846470845
837500,-1302640.2327175837,314.11174700369224
838000,-1302638.6542095896,384.41418431361956
838500,-1302640.853879357,355.5448677199451
839000,-1302623.5460754554,383.3558945436972
839500,-1302622.7531451494,383.5889240898893
840000,-1302653.1505349916,455.1112208199828
840500,-1302625.1961692427,493.35288914440486
841000,-1302598.9098959542,482.076541294677
841500,-1302599.7648487852,410.78497650025685
842000,-1302613.318512677,374.2101153335984
842500,-1302609.1676069205,362.384839752959
843000,-1302630.2558391183,393.73426542658916
843500,-1302620.851128246,366.0491927680121
844000,-1302630.7061830226,370.8058819304443
844500,-1302609.7407776886,281.0872980502749
845000,-1302631.8330080924,324.627749572875
845500,-1302633.5635363292,413.61327003379574
846000,-1302641.1323024186,437.1797739563588
846500,-1302611.631075311,416.56403748294997
847000,-1302643.6256169204,384.73659725909516
847500,-1302637.338950012,365.2874934231605
848000,-1302632.4774434736,360.14127015199324
848500,-1302644.7969086254,380.5965539890673
849000,-1302633.1130228024,424.19765773416265
849500,-1302626.878407151,365.165544384604
850000,-1302631.3317714352,340.5523562301117
850500,-1302625.0099743963,334.3178163651234
851000,-1302618.9681813794,364.96138188219345
851500,-1302624.6557391775,373.0364366868446
852000,-1302648.041877928,505.8461031261512
852500,-1302610.3679433889,352.7231362414973
853000,-1302618.2268517104,361.06239288771235
853500,-1302634.4328394553,475.9508446523345
854000,-1302620.6921305535,490.83782944704853
854500,-1302614.1969993967,590.5149795936459
855000,-1302604.1780251078,510.53809106803516
855500,-1302596.465672901,486.1909647852531
856000,-1302619.3732422008,568.9951605641652
856500,-1302612.2388627375,544.5458355959686
857000,-1302594.2913701148,275.78206267940703
857500,-1302657.9840697662,316.48117673579924
858000,-1302623.8670316858,387.95589338215285
858500,-1302636.3228918747,282.6445784319169
859000,-1302642.4375403302,384.9709432536544
859500,-1302642.6731438658,350.1898595162038
860000,-1302624.9696116277,364.6138410580109
860500,-1302623.3943670096,319.5690202836397
861000,-1302632.3377441063,403.55731293526776
861500,-1302609.5484992128,406.48671153596433
862000,-1302616.7199696295,467.1799607293091
862500,-1302633.0429020019,430.66727532859915
863000,-1302600.2735958595,362.6753753724013
863500,-1302611.8709279886,509.0995526386711
864000,-1302630.585666953,563.4847783556311
864500,-1302621.013997731,480.1177299684713
865000,-1302590.9549650173,498.3217559855781
865500,-1302616.171578042,489.90911385669955
866000,-1302600.6147393447,450.79609051633065
866500,-1302645.5966334385,575.4896453675095
867000,-1302641.9476877006,387.8715900124268
867500,-1302639.7848649742,408.50241040060837
868000,-1302596.1821097862,428.2326800188738
868500,-1302596.4640379646,608.6366304877007
869000,-1302578.3009378135,355.3000262262544
869500,-1302577.4088771339,480.96869807069106
870000,-1302619.5596167159,440.45759906690773
870500,-1302630.143893654,409.30169112513806
871000,-1302649.4128614895,458.82862218963174
871500,-1302616.541182985,345.40333599434865
872000,-1302632.592707254,565.8962283228564
872500,-1302592.3458891208,586.642174277377
873000,-1302604.916773823,493.7872234617939
873500,-1302609.2465401648,409.989646727167
874000,-1302625.3927858928,485.2629299464167
874500,-1302652.657208224,528.1531875519313
875000,-1302617.5541336683,386.62352735472615
875500,-1302593.1014474938,414.92840063197656
876000,-1302613.0534632052,506.0625766978719
876500,-1302619.7922158933,477.5769461611564
877000,-1302612.3128291273,486.3332857952075
877500,-1302595.3344904038,376.2649131700506
878000,-1302640.953165724,469.32983177136225
878500,-1302634.0676638961,412.1360567327443
879000,-1302635.0948578392,492.2262632171731
879500,-1302636.1055545388,356.2072580570329
880000,-1302641.9076090998,328.2329314255997
880500,-1302646.7556880137,452.2722642867109
881000,-1302648.9352380983,361.64826916474414
881500,-1302619.309387473,366.1524380296152
882000,-1302652.0679506622,358.95194610389444
882500,-1302662.1448271086,394.7542613447481
883000,-1302654.088344374,319.6968681642459
883500,-1302652.5124864464,258.5461586980091
884000,-1302638.5299314621,389.5410126520119
884500,-1302654.4076567912,386.1282899458572
885000,-1302647.71853785,373.1346634585158
885500,-1302639.9131750145,369.6994287642032
886000,-1302620.3801609015,373.0804799967655
886500,-1302627.1158666678,335.1709680434399
887000,-1302626.2865838527,442.98075327958423
887500,-1302625.7010807425,372.2608054735128
888000,-1302635.6282410133,359.60235264191914
888500,-1302651.9233884064,390.6396692569525
889000,-1302645.153763485,396.561100280446
889500,-1302644.588676108,341.68904128442887
890000,-1302639.6725632623,434.28932699985336
890500,-1302649.950594242,487.714349323629
891000,-1302616.4605163895,337.02758981994873
891500,-1302629.6514599805,346.7028072734717
892000,-1302611.6154785603,320.7307147880939
892500,-1302628.6716583993,339.20700825486404
893000,-1302634.0192157517,464.0100863173023
893500,-1302631.6595473085,418.92583372557937
894000,-1302643.2926141333,415.39838694302404
894500,-1302622.1855361522,362.9306493316893
895000,-1302615.3602077921,311.60205326291896
895500,-1302644.5370229038,335.7979421368275
896000,-1302644.461940322,458.78053826410337
896500,-1302638.3436061156,490.3821689429572
897000,-1302602.3174562769,460.1606147765658
897500,-1302603.100014692,382.62139958627085
898000,-1302609.8509188248,442.861490691078
898500,-1302617.6972392232,447.37190693340676
899000,-1302620.180341759,294.54485871400135
899500,-1302637.3407520214,460.134770499551
900000,-1302655.7649982336,460.05655669860016
900500,-1302646.052696186,433.24090792563305
901000,-1302632.670625333,384.50091183855454
901500,-1302650.0095161032,402.6567081946449
902000,-1302643.2146393687,297.4749413955408
902500,-1302641.1859043723,338.195088889031
903000,-1302644.4671112094,382.0779929958371
903500,-1302632.8891198526,304.0678781377642
904000,-1302632.3087976747,272.46201646834254
904500,-1302637.7971814447,325.88366106476366
905000,-1302659.5925062043,399.34139798968965
905500,-1302638.7327515376,446.4285131712973
906000,-1302632.329750203,488.02214568271694
906500,-1302616.9278093495,391.42547169466525
907000,-1302663.9137790396,472.126457269424
907500,-1302625.353469702,381.6291314898771
908000,-1302631.7105726604,422.24259285122656
908500,-1302638.4247728726,365.0043886594388
909000,-1302622.5603674925,392.03232019726323
909500,-1302643.378367535,390.77170483693584
910000,-1302657.7852114972,330.40270254267483
910500,-1302638.6371686887,391.1191822664898
911000,-1302635.211858255,371.85261973404914
911500,-1302647.8194781288,362.8393701362178
912000,-1302654.2123427766,388.9629633336797
912500,-1302599.896794514,284.05003807052077
913000,-1302614.2187558857,266.27326439544134
913500,-1302594.8337467706,317.29469774602313
914000,-1302635.8652472328,380.8007074139328
914500,-1302627.4972157786,445.94170375007093
915000,-1302587.5838974875,433.4358626550665
915500,-1302594.3058782872,379.0723300828762
916000,-1302609.685694353,498.6590616584284
916500,-1302638.8523977278,439.2650868727544
917000,-1302649.8073792418,443.1613498980947
917500,-1302614.235263224,361.6197597640803
918000,-1302644.1784075336,412.2673820281891
918500,-1302613.4536597193,510.51779804366106
919000,-1302588.959311346,367.15882761464735
919500,-1302610.5434659114,397.7090928164949
920000,-1302647.3513598612,597.2944202826518
920500,-1302624.7100955376,407.1098563971042
921000,-1302630.2071939942,348.55313290331424
921500,-1302660.1353337679,362.08803069341906
922000,-1302648.5817064408,410.9594164229927
922500,-1302641.8190762938,368.45219370125324
923000,-1302617.5827348458,500.939831770101
923500,-1302582.6904549727,454.45362673248025
924000,-1302650.4995872672,508.36833071404664
924500,-1302624.881573153,440.56762195195495
925000,-1302624.2151175619,418.1153932599936
925500,-1302601.410003866,450.893159809887
926000,-1302647.6163204098,390.75896896066143
926500,-1302619.006277536,288.54585218388735
927000,-1302620.8319513053,270.25541095771524
927500,-1302642.7860490815,562.4553109462215
928000,-1302616.647107129,499.95616799652254
928500,-1302636.9504040712,408.1034486921065
929000,-1302641.4265557926,391.5571407970687
929500,-1302672.133357685,417.0429942204929
930000,-1302619.1063768917,351.10437095884373
930500,-1302657.5671905915,482.23879042780146
931000,-1302636.7645061372,470.3573470040571
931500,-1302618.9870678044,353.53879235401456
932000,-1302630.0487619136,510.75801046819913
932500,-1302632.5033856356,424.77021943064153
933000,-1302604.7592319963,363.4577967940592
933500,-1302611.152758308,435.6955647085304
934000,-1302630.871865736,391.15852228967873
934500,-1302612.525465388,298.64600636564774
935000,-1302638.63019184,444.88852856576165
935500,-1302632.0101613936,406.4355272385696
936000,-1302625.5533717296,358.991918586531
936500,-1302639.1238369541,383.92635192813935
937000,-1302643.7924435423,478.2058320746042
937500,-1302638.7626596987,502.9465126807584
938000,-1302653.1505347646,441.9522779416768
938500,-1302602.7907930308,397.57059378420297
939000,-1302616.47053448,391.39893618070425
939500,-1302592.672821674,429.89081095991014
940000,-1302654.5022067144,526.3261395219507
940500,-1302600.568147676,481.0587808549373
941000,-1302602.281014744,480.4120414677691
941500,-1302598.1510797192,450.25513043942203
942000,-1302637.4023383853,572.2154189510184
942500,-1302617.8957764828,549.1892820467671
943000,-1302626.5429265215,471.9267033234302
943500,-1302611.481889605,358.2808683976166
944000,-1302595.5023256212,462.33513676467044
944500,-1302598.3658171885,402.61962074073637
945000,-1302630.5222646175,376.07634509769673
945500,-1302646.123942563,493.8781428958495
946000,-1302638.291591916,426.6065116569558
946500,-1302614.0520995678,356.37480973922555
947000,-1302594.4588036248,273.04696653227626
947500,-1302609.8609974163,443.2286022868668
948000,-1302606.9824481504,581.6902473029256
948500,-1302644.5550017832,488.17662774209003
949000,-1302617.9223749016,503.27331925767646
949500,-1302612.7853296017,310.4164758235395
950000,-1302652.8654122774,418.2284474590325
950500,-1302623.6579456243,395.26471064968416
951000,-1302667.011187114,494.8578078912402
951500,-1302618.7206431576,312.17336645771474
952000,-1302635.7851126886,346.2412486551001
952500,-1302638.2636936943,319.1391827314269
953000,-1302638.0696334646,342.44480996554336
953500,-1302616.9245420876,320.89452246949037
954000,-1302633.7349645374,335.8964047109358
954500,-1302661.0018229573,381.7797413030183
955000,-1302654.3105133707,320.5417656643175
955500,-1302654.4139618382,215.51698785839469
956000,-1302652.7304248067,281.24762681010196
956500,-1302620.470779871,425.882449982335
957000,-1302639.8019873465,403.77010509995614
957500,-1302651.3362980613,386.31295179636464
958000,-1302646.6659598756,368.0663608337399
958500,-1302613.7963265048,373.24870036574447
959000,-1302638.615313169,515.1656933371934
959500,-1302580.7194116663,404.29988757827954
960000,-1302608.5970699636,454.08833176255513
960500,-1302613.685745616,362.05011481823743
961000,-1302620.0291277182,297.20527452812996
961500,-1302647.6476617286,389.50436472378203
962000,-1302631.062272686,272.2772616340452
962500,-1302646.1019743646,274.99555579116833
963000,-1302661.5706573592,314.46383633557593
963500,-1302624.0753676954,273.8407344200942
964000,-1302649.8920650494,328.5520884055866
964500,-1302656.7562374438,281.95424227939304
965000,-1302625.1226022043,316.83533692809726
965500,-1302600.686927854,335.89448976304243
966000,-1302636.2048947273,440.2774603112133
966500,-1302636.8481504126,410.7202487976661
967000,-1302611.8417022328,366.2896796226811
967500,-1302607.5720583482,448.2850581435519
968000,-1302621.9080155944,388.38467159835204
968500,-1302637.0790625364,412.6040958903638
969000,-1302659.8091096021,354.53545648014165
969500,-1302625.0347110378,265.06857727470947
970000,-1302625.7398029086,320.2295770290303
970500,-1302610.6441037927,349.61997592067166
971000,-1302616.777546361,331.08097525678824
971500,-1302623.65742274,350.510764355254
972000,-1302635.4378004507,389.3959744792563
972500,-1302638.184719943,419.81177090627835
973000,-1302613.2947561485,360.8755769062119
973500,-1302611.3658967298,360.83417576211025
974000,-1302623.4164134888,421.97481096539025
974500,-1302634.4662726955,518.7667345021274
975000,-1302610.6622640702,468.3305198262381
975500,-1302592.187011858,445.94109306927356
976000,-1302641.0158369513,394.5871308154922
976500,-1302596.8379778138,420.372188052318
977000,-1302625.341013842,331.1032268096231
977500,-1302635.5003978983,461.0812482809378
978000,-1302622.6367664824,367.3942137890117
978500,-1302595.683585996,360.5657718321781
979000,-1302574.4539712651,389.57229542148804
979500,-1302605.8539687155,387.55362960744185
980000,-1302649.35245261,443.5493476770548
980500,-1302615.1462025528,248.08543869813184
981000,-1302635.8985488599,395.1274705113792
981500,-1302622.1187279162,407.63711201448194
982000,-1302595.17838273,350.75441002716775
982500,-1302622.2894568911,408.02611672348377
983000,-1302619.4113398583,379.1591338703399
983500,-1302632.4888039795,319.50256394961826
984000,-1302634.7580455996,387.43391236097506
984500,-1302631.4506520967,365.10280809062067
985000,-1302638.2841847052,453.0581205570959
985500,-1302623.5296071311,355.0744351383229
986000,-1302620.844467461,470.8503515592145
986500,-1302607.722666289,464.1779298816272
987000,-1302638.682921742,492.24414581222993
987500,-1302637.8223014073,367.2500285351057
988000,-1302592.331600302,336.40012692555723
988500,-1302614.9178199004,440.60227385032397
989000,-1302629.179947312,288.00211679739897
989500,-1302656.0194762726,321.88270465553296
990000,-1302627.1767562642,327.6246020950364
990500,-1302607.0938363704,357.333556037941
991000,-1302621.5041840414,464.89592901019074
991500,-1302650.392199807,429.7214464156297
992000,-1302654.3628062357,312.71326394089994
992500,-1302638.077036297,302.0855556013296
993000,-1302655.3819797696,299.60529451245424
993500,-1302666.2311744161,354.4144863623355
994000,-1302631.8850743514,206.25228214913938
994500,-1302651.2278688895,294.69006596392325
995000,-1302615.7835887135,278.6637224205044
995500,-1302623.1109858584,375.93708660729766
996000,-1302617.984060462,413.1304961131322
996500,-1302626.9212892363,408.60231921698454
997000,-1302608.1998154207,382.6755342198983
997500,-1302638.3376081262,362.5348683304655
998000,-1302634.6810923454,422.9102477531775
998500,-1302622.4560915644,351.589413141853
999000,-1302655.2562480173,370.3536374345993
999500,-1302638.316868578,356.491798951904
1000000,-1302617.1834812467,369.4858371663836
